Member_number,Date,Is_Weekend,itemDescription,Category
1444,2015-12-16,False,rolls/buns,Bakery
1699,2015-05-14,False,citrus fruit,Produce
4954,2015-05-04,False,whole milk,Dairy
2207,2015-04-08,False,frankfurter,Other
4826,2015-01-28,False,ham,Other
2374,2015-06-08,False,frankfurter,Other
1604,2015-08-18,False,sausage,Meat
4437,2015-11-29,True,domestic eggs,Other
2319,2015-05-10,True,whole milk,Dairy
3018,2015-06-27,True,rolls/buns,Bakery
1195,2015-09-28,False,whole milk,Dairy
1768,2015-09-04,False,sausage,Meat
3017,2015-09-28,False,curd,Other
3384,2015-11-29,True,bottled water,Beverages
1918,2015-01-30,False,beef,Meat
2524,2015-10-17,True,frankfurter,Other
2798,2015-06-17,False,chicken,Meat
2096,2015-01-25,True,sausage,Meat
1489,2015-03-13,False,pork,Meat
1431,2015-07-20,False,yogurt,Dairy
2747,2015-07-05,True,whole milk,Dairy
3054,2015-03-22,True,frankfurter,Other
2691,2015-10-09,False,beef,Meat
1752,2015-04-19,True,pip fruit,Produce
3027,2015-09-15,False,sausage,Meat
4452,2015-06-17,False,pastry,Bakery
4129,2015-08-13,False,chicken,Meat
3523,2015-11-09,False,root vegetables,Produce
2128,2015-02-11,False,whole milk,Dairy
4867,2015-02-03,False,detergent,Other
4762,2015-10-30,False,rolls/buns,Bakery
1632,2015-05-29,False,house keeping products,Other
4018,2015-11-17,False,yogurt,Dairy
1722,2015-07-13,False,tropical fruit,Produce
1438,2015-10-19,False,tropical fruit,Produce
3958,2015-10-27,False,curd,Other
3292,2015-09-13,True,beef,Meat
2861,2015-02-23,False,whole milk,Dairy
1757,2015-02-24,False,pork,Meat
1509,2015-12-30,False,other vegetables,Produce
2364,2015-05-11,False,rolls/buns,Bakery
3084,2015-10-26,False,frankfurter,Other
1850,2015-02-17,False,yogurt,Dairy
1949,2015-03-17,False,whole milk,Dairy
4740,2015-10-02,False,bottled water,Beverages
1072,2015-10-23,False,frankfurter,Other
4196,2015-07-09,False,rolls/buns,Bakery
4814,2015-09-13,True,whole milk,Dairy
1514,2015-02-28,True,rolls/buns,Bakery
4584,2015-10-25,True,chicken,Meat
2751,2015-02-03,False,tropical fruit,Produce
4155,2015-09-24,False,sausage,Meat
4670,2015-10-11,True,sausage,Meat
4566,2015-07-27,False,frankfurter,Other
2371,2015-08-30,True,UHT-milk,Dairy
3442,2015-11-14,True,rolls/buns,Bakery
3090,2015-09-27,True,canned beer,Beverages
1457,2015-01-09,False,yogurt,Dairy
4952,2015-04-08,False,whipped/sour cream,Dairy
3165,2015-01-11,True,rolls/buns,Bakery
2608,2015-09-19,True,rolls/buns,Bakery
2040,2015-10-07,False,beverages,Other
1327,2015-08-09,True,rolls/buns,Bakery
3363,2015-01-07,False,rolls/buns,Bakery
1731,2015-09-09,False,bottled beer,Beverages
2760,2015-08-02,True,citrus fruit,Produce
3120,2015-01-14,False,bottled water,Beverages
1332,2015-04-30,False,pastry,Bakery
4530,2015-09-12,True,domestic eggs,Other
3145,2015-02-23,False,beef,Meat
1099,2015-08-13,False,spread cheese,Dairy
3188,2015-12-06,True,tropical fruit,Produce
3748,2015-10-13,False,packaged fruit/vegetables,Produce
4655,2015-03-31,False,whole milk,Dairy
1827,2015-05-01,False,meat,Other
2485,2015-02-17,False,onions,Produce
4683,2015-01-15,False,frankfurter,Other
4358,2015-11-06,False,beef,Meat
1931,2015-10-09,False,beef,Meat
2490,2015-12-18,False,sausage,Meat
4842,2015-12-08,False,chicken,Meat
4616,2015-01-01,False,canned beer,Beverages
2810,2015-09-22,False,sausage,Meat
2785,2015-10-18,True,tropical fruit,Produce
3591,2015-07-20,False,frankfurter,Other
3896,2015-09-10,False,sausage,Meat
3842,2015-07-01,False,beef,Meat
2648,2015-07-10,False,tropical fruit,Produce
4688,2015-10-02,False,yogurt,Dairy
3511,2015-08-26,False,frankfurter,Other
3084,2015-09-04,False,bottled beer,Beverages
3810,2015-05-07,False,grapes,Other
4348,2015-02-26,False,beverages,Other
3584,2015-03-10,False,curd,Other
2620,2015-06-11,False,ice cream,Dairy
2716,2015-01-18,True,sausage,Meat
3797,2015-08-10,False,other vegetables,Produce
2976,2015-06-02,False,dessert,Other
2762,2015-11-07,True,decalcifier,Other
3752,2015-04-25,True,canned beer,Beverages
1659,2015-11-30,False,coffee,Other
4109,2015-02-08,True,berries,Other
1542,2015-08-07,False,pork,Meat
2068,2015-06-07,True,frankfurter,Other
4509,2015-06-14,True,pork,Meat
4646,2015-06-14,True,frankfurter,Other
2122,2015-04-07,False,frozen dessert,Other
2730,2015-06-15,False,chicken,Meat
1800,2015-07-31,False,vinegar,Other
1456,2015-09-18,False,rolls/buns,Bakery
1138,2015-09-02,False,whole milk,Dairy
4104,2015-06-12,False,pork,Meat
4985,2015-02-28,True,rolls/buns,Bakery
3181,2015-12-13,True,grapes,Other
3178,2015-10-21,False,frankfurter,Other
1688,2015-11-10,False,finished products,Other
1488,2015-11-28,True,onions,Produce
4975,2015-05-08,False,tropical fruit,Produce
4697,2015-01-09,False,other vegetables,Produce
4742,2015-01-11,True,ham,Other
2640,2015-04-22,False,other vegetables,Produce
2548,2015-12-25,False,curd,Other
2825,2015-12-29,False,sausage,Meat
2592,2015-07-04,True,canned beer,Beverages
3622,2015-12-28,False,ham,Other
4852,2015-08-21,False,packaged fruit/vegetables,Produce
1839,2015-09-03,False,meat,Other
2413,2015-04-04,True,whole milk,Dairy
2982,2015-06-14,True,canned beer,Beverages
1981,2015-10-31,True,chicken,Meat
4440,2015-09-21,False,rolls/buns,Bakery
3497,2015-11-24,False,pet care,Other
3668,2015-12-18,False,root vegetables,Produce
4460,2015-05-28,False,pastry,Bakery
1335,2015-01-16,False,frankfurter,Other
4303,2015-12-07,False,chicken,Meat
3508,2015-02-28,True,frozen dessert,Other
1959,2015-03-19,False,citrus fruit,Produce
3856,2015-03-06,False,sausage,Meat
3141,2015-07-29,False,root vegetables,Produce
4640,2015-09-25,False,root vegetables,Produce
4851,2015-05-25,False,bottled beer,Beverages
3306,2015-09-22,False,frankfurter,Other
2193,2015-04-08,False,root vegetables,Produce
1156,2015-09-13,True,berries,Other
4596,2015-04-08,False,hamburger meat,Other
1245,2015-10-08,False,tropical fruit,Produce
1515,2015-07-05,True,frankfurter,Other
2564,2015-07-14,False,frankfurter,Other
4527,2015-10-18,True,soda,Beverages
2487,2015-07-09,False,ice cream,Dairy
3420,2015-02-27,False,beef,Meat
4442,2015-11-28,True,whole milk,Dairy
3164,2015-04-30,False,pork,Meat
3601,2015-04-01,False,whole milk,Dairy
3176,2015-05-25,False,bottled beer,Beverages
2568,2015-07-22,False,pork,Meat
1856,2015-10-26,False,root vegetables,Produce
3859,2015-09-30,False,canned beer,Beverages
1668,2015-08-21,False,citrus fruit,Produce
4499,2015-08-23,True,pip fruit,Produce
1753,2015-08-21,False,root vegetables,Produce
3829,2015-06-25,False,tropical fruit,Produce
4825,2015-01-08,False,beef,Meat
3694,2015-11-10,False,chicken,Meat
4147,2015-01-02,False,citrus fruit,Produce
2196,2015-10-09,False,meat,Other
2229,2015-05-22,False,cream cheese ,Dairy
4724,2015-09-03,False,citrus fruit,Produce
3066,2015-10-11,True,specialty bar,Other
1120,2015-06-08,False,meat,Other
4769,2015-08-22,True,citrus fruit,Produce
4711,2015-09-17,False,frankfurter,Other
2391,2015-06-22,False,citrus fruit,Produce
1216,2015-03-04,False,turkey,Other
3154,2015-05-14,False,citrus fruit,Produce
3911,2015-07-30,False,sausage,Meat
3111,2015-10-15,False,newspapers,Other
1385,2015-11-26,False,whole milk,Dairy
1158,2015-03-21,True,yogurt,Dairy
2733,2015-07-22,False,yogurt,Dairy
4999,2015-12-26,True,bottled water,Beverages
2882,2015-06-12,False,berries,Other
2590,2015-06-25,False,packaged fruit/vegetables,Produce
4249,2015-08-04,False,frankfurter,Other
3012,2015-05-03,True,nuts/prunes,Other
1533,2015-11-07,True,citrus fruit,Produce
1667,2015-01-12,False,beef,Meat
4323,2015-05-13,False,whole milk,Dairy
2087,2015-02-22,True,other vegetables,Produce
1853,2015-05-31,True,beef,Meat
2157,2015-10-29,False,fish,Other
1136,2015-10-29,False,other vegetables,Produce
2049,2015-10-07,False,tropical fruit,Produce
3122,2015-05-02,True,coffee,Other
2245,2015-05-15,False,sausage,Meat
4746,2015-10-18,True,meat,Other
4224,2015-02-24,False,chicken,Meat
4219,2015-03-19,False,berries,Other
2641,2015-01-01,False,frozen meals,Other
3173,2015-07-25,True,whipped/sour cream,Dairy
2191,2015-10-19,False,beef,Meat
4212,2015-04-07,False,chicken,Meat
1902,2015-12-01,False,chicken,Meat
1347,2015-03-27,False,beef,Meat
1578,2015-06-23,False,packaged fruit/vegetables,Produce
1264,2015-11-23,False,sugar,Other
4632,2015-09-30,False,frankfurter,Other
3452,2015-11-01,True,berries,Other
4822,2015-02-10,False,bottled water,Beverages
3987,2015-06-18,False,sausage,Meat
1672,2015-10-07,False,whole milk,Dairy
4864,2015-12-01,False,ice cream,Dairy
3368,2015-03-09,False,frankfurter,Other
1283,2015-09-22,False,root vegetables,Produce
4428,2015-06-28,True,sausage,Meat
2577,2015-10-25,True,sausage,Meat
1973,2015-10-24,True,beef,Meat
3284,2015-01-23,False,fruit/vegetable juice,Produce
1905,2015-05-19,False,sugar,Other
2226,2015-03-09,False,berries,Other
1932,2015-09-04,False,yogurt,Dairy
4506,2015-08-11,False,pork,Meat
1843,2015-11-27,False,bottled beer,Beverages
3973,2015-07-27,False,curd,Other
1651,2015-07-28,False,beef,Meat
3997,2015-10-12,False,pork,Meat
4796,2015-08-25,False,white bread,Bakery
1245,2015-09-24,False,grapes,Other
3579,2015-08-17,False,potato products,Other
4387,2015-02-10,False,root vegetables,Produce
2496,2015-06-29,False,chicken,Meat
3590,2015-03-28,True,chicken,Meat
2890,2015-04-26,True,fish,Other
1401,2015-01-27,False,canned beer,Beverages
3297,2015-05-21,False,other vegetables,Produce
2867,2015-12-23,False,chicken,Meat
1365,2015-05-20,False,other vegetables,Produce
2355,2015-07-24,False,tropical fruit,Produce
1170,2015-03-19,False,whole milk,Dairy
3554,2015-03-21,True,beef,Meat
4171,2015-01-26,False,sausage,Meat
3963,2015-09-17,False,whole milk,Dairy
3076,2015-12-08,False,rolls/buns,Bakery
1629,2015-05-17,True,citrus fruit,Produce
1366,2015-05-30,True,whole milk,Dairy
3677,2015-07-29,False,pastry,Bakery
2844,2015-05-21,False,tropical fruit,Produce
4509,2015-09-28,False,sliced cheese,Dairy
3245,2015-05-11,False,soda,Beverages
2294,2015-06-22,False,ham,Other
1234,2015-11-20,False,salty snack,Other
3001,2015-12-24,False,whole milk,Dairy
3587,2015-08-05,False,root vegetables,Produce
2700,2015-01-22,False,soda,Beverages
3838,2015-12-14,False,curd,Other
4045,2015-12-22,False,bottled water,Beverages
1858,2015-04-25,True,packaged fruit/vegetables,Produce
2280,2015-01-11,True,tropical fruit,Produce
2454,2015-04-06,False,ham,Other
4437,2015-10-09,False,pork,Meat
1685,2015-03-30,False,beverages,Other
2349,2015-02-26,False,sausage,Meat
1463,2015-12-24,False,sausage,Meat
3470,2015-02-19,False,root vegetables,Produce
4914,2015-11-29,True,whole milk,Dairy
2448,2015-08-31,False,frankfurter,Other
3387,2015-05-10,True,soda,Beverages
3167,2015-11-04,False,soda,Beverages
3175,2015-03-17,False,frankfurter,Other
2678,2015-09-21,False,berries,Other
4627,2015-12-18,False,canned beer,Beverages
1773,2015-10-17,True,frankfurter,Other
3100,2015-05-23,True,frankfurter,Other
3232,2015-05-29,False,berries,Other
3673,2015-08-12,False,frankfurter,Other
4068,2015-11-19,False,newspapers,Other
2340,2015-10-07,False,frozen fish,Other
1930,2015-03-01,True,tropical fruit,Produce
3526,2015-06-02,False,beef,Meat
1617,2015-02-10,False,rolls/buns,Bakery
1028,2015-07-11,True,specialty chocolate,Other
4440,2015-12-01,False,sparkling wine,Beverages
3554,2015-07-23,False,citrus fruit,Produce
1632,2015-12-15,False,onions,Produce
1429,2015-02-07,True,whole milk,Dairy
1225,2015-05-20,False,photo/film,Other
2509,2015-07-15,False,hamburger meat,Other
4945,2015-08-02,True,other vegetables,Produce
4342,2015-03-18,False,whole milk,Dairy
1832,2015-09-28,False,pork,Meat
1518,2015-06-21,True,tropical fruit,Produce
1512,2015-09-20,True,chicken,Meat
4818,2015-03-20,False,other vegetables,Produce
4686,2015-08-19,False,sausage,Meat
4986,2015-02-01,True,whole milk,Dairy
2755,2015-02-06,False,rolls/buns,Bakery
4532,2015-11-29,True,hygiene articles,Other
2070,2015-08-16,True,ice cream,Dairy
1894,2015-05-09,True,curd,Other
3473,2015-01-25,True,whole milk,Dairy
2140,2015-09-28,False,onions,Produce
3286,2015-12-23,False,finished products,Other
4729,2015-04-08,False,salt,Other
3204,2015-02-20,False,tropical fruit,Produce
1574,2015-04-18,True,other vegetables,Produce
3361,2015-07-22,False,chocolate,Other
1776,2015-02-25,False,ice cream,Dairy
2009,2015-10-11,True,tropical fruit,Produce
3479,2015-03-24,False,frankfurter,Other
2394,2015-11-22,True,butter,Other
1337,2015-12-25,False,other vegetables,Produce
3574,2015-06-13,True,tropical fruit,Produce
1727,2015-07-18,True,citrus fruit,Produce
1016,2015-10-05,False,UHT-milk,Dairy
4326,2015-01-21,False,beef,Meat
2212,2015-09-22,False,curd,Other
1990,2015-08-01,True,citrus fruit,Produce
3836,2015-12-06,True,yogurt,Dairy
4560,2015-07-01,False,bottled beer,Beverages
1119,2015-02-04,False,grapes,Other
1379,2015-05-18,False,pork,Meat
1658,2015-09-03,False,sausage,Meat
2948,2015-06-16,False,frankfurter,Other
1273,2015-05-04,False,artif. sweetener,Other
1155,2015-12-27,True,frankfurter,Other
1672,2015-02-05,False,pip fruit,Produce
3841,2015-04-02,False,frankfurter,Other
1683,2015-08-20,False,whole milk,Dairy
1774,2015-08-07,False,domestic eggs,Other
4441,2015-06-17,False,packaged fruit/vegetables,Produce
1929,2015-05-02,True,chicken,Meat
1273,2015-01-31,True,pork,Meat
2920,2015-10-11,True,citrus fruit,Produce
2467,2015-04-18,True,light bulbs,Other
2678,2015-11-28,True,cream cheese ,Dairy
3423,2015-06-02,False,sausage,Meat
4223,2015-07-19,True,citrus fruit,Produce
2846,2015-09-23,False,other vegetables,Produce
4103,2015-07-26,True,chicken,Meat
4789,2015-05-02,True,ice cream,Dairy
4916,2015-02-26,False,pork,Meat
2518,2015-05-03,True,pork,Meat
2622,2015-03-07,True,onions,Produce
4321,2015-01-29,False,tropical fruit,Produce
2050,2015-06-28,True,whipped/sour cream,Dairy
2146,2015-06-20,True,berries,Other
3938,2015-05-26,False,berries,Other
1636,2015-09-19,True,rolls/buns,Bakery
4694,2015-07-29,False,ice cream,Dairy
2432,2015-07-07,False,coffee,Other
4937,2015-05-18,False,whole milk,Dairy
1293,2015-03-01,True,whole milk,Dairy
2883,2015-02-17,False,citrus fruit,Produce
2267,2015-01-30,False,beef,Meat
3997,2015-06-09,False,pork,Meat
4792,2015-07-20,False,turkey,Other
2292,2015-03-25,False,margarine,Other
1018,2015-05-23,True,butter milk,Dairy
4922,2015-02-13,False,beef,Meat
3151,2015-09-25,False,bottled water,Beverages
2517,2015-07-04,True,pip fruit,Produce
1499,2015-05-17,True,whole milk,Dairy
4993,2015-01-21,False,chocolate,Other
1606,2015-11-11,False,frankfurter,Other
2918,2015-08-10,False,whole milk,Dairy
1815,2015-01-13,False,sausage,Meat
4524,2015-07-05,True,grapes,Other
1395,2015-06-11,False,brown bread,Bakery
3456,2015-06-16,False,root vegetables,Produce
1597,2015-02-05,False,UHT-milk,Dairy
2315,2015-05-02,True,onions,Produce
4095,2015-09-29,False,beef,Meat
3680,2015-11-24,False,pork,Meat
2847,2015-11-23,False,canned beer,Beverages
3426,2015-10-25,True,yogurt,Dairy
4750,2015-08-04,False,yogurt,Dairy
1384,2015-08-09,True,pip fruit,Produce
3120,2015-08-09,True,meat,Other
1081,2015-04-25,True,coffee,Other
1171,2015-05-05,False,bottled water,Beverages
4932,2015-07-08,False,bottled beer,Beverages
4189,2015-09-11,False,sausage,Meat
4455,2015-09-09,False,shopping bags,Other
2928,2015-02-11,False,pork,Meat
4817,2015-03-18,False,frankfurter,Other
4257,2015-06-28,True,ice cream,Dairy
4254,2015-07-20,False,root vegetables,Produce
4071,2015-09-19,True,sausage,Meat
2109,2015-10-28,False,sausage,Meat
1412,2015-07-05,True,root vegetables,Produce
4088,2015-09-23,False,canned vegetables,Produce
4056,2015-10-20,False,tropical fruit,Produce
4441,2015-05-05,False,grapes,Other
4363,2015-07-01,False,whole milk,Dairy
2107,2015-11-27,False,frankfurter,Other
2941,2015-02-23,False,dessert,Other
1497,2015-07-26,True,shopping bags,Other
2211,2015-01-01,False,butter,Other
3510,2015-01-02,False,frankfurter,Other
4074,2015-05-27,False,pork,Meat
3190,2015-11-21,True,whole milk,Dairy
2297,2015-03-01,True,brown bread,Bakery
3311,2015-07-01,False,frozen fish,Other
3085,2015-01-21,False,soda,Beverages
3693,2015-11-16,False,whole milk,Dairy
4859,2015-07-07,False,pork,Meat
2125,2015-06-25,False,whipped/sour cream,Dairy
2261,2015-04-04,True,frankfurter,Other
3679,2015-11-27,False,grapes,Other
4165,2015-08-18,False,sausage,Meat
3538,2015-03-01,True,citrus fruit,Produce
3913,2015-02-19,False,ham,Other
2336,2015-04-14,False,chewing gum,Other
3549,2015-08-01,True,beef,Meat
4434,2015-09-21,False,beef,Meat
2854,2015-02-08,True,other vegetables,Produce
3413,2015-02-08,True,frankfurter,Other
1780,2015-10-13,False,canned fish,Other
2899,2015-09-06,True,sausage,Meat
2106,2015-08-13,False,bottled water,Beverages
3929,2015-07-30,False,specialty cheese,Dairy
3857,2015-10-01,False,bottled water,Beverages
4459,2015-12-18,False,bottled water,Beverages
4551,2015-07-28,False,chicken,Meat
4042,2015-12-17,False,frankfurter,Other
2599,2015-05-06,False,chicken,Meat
1045,2015-11-25,False,chicken,Meat
4677,2015-01-24,True,butter,Other
1580,2015-06-14,True,citrus fruit,Produce
3269,2015-10-07,False,whipped/sour cream,Dairy
4368,2015-01-29,False,frankfurter,Other
1111,2015-11-20,False,beef,Meat
4841,2015-09-13,True,chicken,Meat
3047,2015-09-07,False,sausage,Meat
4349,2015-03-14,True,citrus fruit,Produce
3580,2015-11-24,False,ice cream,Dairy
2370,2015-07-18,True,specialty chocolate,Other
3094,2015-06-28,True,frankfurter,Other
1146,2015-09-12,True,pork,Meat
2287,2015-12-16,False,UHT-milk,Dairy
3911,2015-08-23,True,UHT-milk,Dairy
4891,2015-04-19,True,cookware,Other
4837,2015-12-02,False,citrus fruit,Produce
4464,2015-10-21,False,sausage,Meat
2940,2015-10-18,True,frankfurter,Other
4972,2015-02-06,False,citrus fruit,Produce
4890,2015-07-03,False,ham,Other
4295,2015-07-17,False,ham,Other
2729,2015-09-24,False,bottled water,Beverages
1125,2015-11-19,False,popcorn,Other
1850,2015-01-11,True,tropical fruit,Produce
2928,2015-09-22,False,frankfurter,Other
3717,2015-05-30,True,hamburger meat,Other
3809,2015-03-24,False,soda,Beverages
3437,2015-02-02,False,sausage,Meat
1481,2015-01-17,True,yogurt,Dairy
1050,2015-05-04,False,meat,Other
2918,2015-03-16,False,red/blush wine,Beverages
4499,2015-08-08,True,UHT-milk,Dairy
4117,2015-01-06,False,brown bread,Bakery
1630,2015-05-22,False,semi-finished bread,Bakery
3715,2015-05-11,False,whole milk,Dairy
3512,2015-11-17,False,cat food,Other
1197,2015-04-27,False,citrus fruit,Produce
3958,2015-03-04,False,citrus fruit,Produce
4890,2015-09-14,False,meat,Other
3112,2015-05-19,False,rolls/buns,Bakery
4502,2015-11-22,True,root vegetables,Produce
4719,2015-06-01,False,tropical fruit,Produce
1516,2015-01-28,False,brown bread,Bakery
4281,2015-10-18,True,shopping bags,Other
1566,2015-04-30,False,grapes,Other
4641,2015-11-29,True,ham,Other
2561,2015-02-26,False,root vegetables,Produce
2344,2015-12-17,False,ice cream,Dairy
2643,2015-04-21,False,tropical fruit,Produce
3236,2015-04-09,False,finished products,Other
4863,2015-12-30,False,dessert,Other
2264,2015-01-12,False,sparkling wine,Beverages
3168,2015-03-20,False,other vegetables,Produce
1282,2015-11-18,False,misc. beverages,Other
2832,2015-11-02,False,other vegetables,Produce
3067,2015-11-27,False,misc. beverages,Other
1847,2015-04-17,False,dessert,Other
3525,2015-02-14,True,frankfurter,Other
